"gamma","sigma","scenario","p","ratio","Bias","MSE","Var","Coverage"
1,0.5,5,0.3,20,-0.00454487342382219,0.00625028364240136,0.00629255330097252,94
1,0.5,1,0.3,30,-0.0396635116877346,0.226522913895615,0.227221939127487,99
1,0.5,2,0.3,30,0.0179973166393234,0.611204340859752,0.618813949628257,97.4358974358974
1,0.5,3,0.3,30,0.00398934698788407,0.0233961430760233,0.0236163921077107,93
1,0.5,4,0.3,30,-0.000671681935893139,0.00074947697041819,0.000756591731106247,97
1,0.5,5,0.3,30,0.0137782369782457,0.00481593892771564,0.00467282738736054,95
1,0.5,1,0.3,40,-0.0893964011884492,0.360034798216514,0.355599072395018,95
1,0.5,2,0.3,40,0.0748967225702413,0.794726024374149,0.798623933097354,94.047619047619
1,0.5,3,0.3,40,-0.0097767549707213,0.0287436554313517,0.0289374449430245,94
1,0.5,4,0.3,40,0.00435958800762167,0.0012085362713976,0.00120154572101151,95
1,0.5,5,0.3,40,-0.0132110608926246,0.00621588739081577,0.00610237905142135,96
1,0.5,1,0.3,50,-0.0632545089601221,0.456577382384752,0.457147726748451,98
1,0.5,2,0.3,50,0.0264025734278257,0.944331393078404,0.955003385112802,96.4285714285714
1,0.5,3,0.3,50,-0.00938109372542633,0.0314396165420963,0.031668294568294,95
1,0.5,4,0.3,50,-0.0029267070444863,0.00147935133274426,0.00148564214002022,92
1,0.5,5,0.3,50,-0.00386521589305023,0.00584256547938591,0.00588649049038993,95
1,0.5,1,0.3,60,0.0913599879570909,0.561127818759788,0.558364819555827,95
1,0.5,2,0.3,60,0.0674343023732208,2.21674003689989,2.24730682083893,96.875
1,0.5,3,0.3,60,-0.0206543200078932,0.0469505276682605,0.0469938653871435,95
1,0.5,4,0.3,60,-0.00604780278045755,0.00161991454031579,0.00159933194125705,95
1,0.5,5,0.3,60,0.0228433053755148,0.00686749124031518,0.00640977236347087,93
1,0.5,1,0.3,70,0.0660719284903573,0.665231140322083,0.667541051098634,90
1,0.5,2,0.3,70,-0.187890737306077,2.5152386571561,2.51640537104937,95.6521739130435
1,0.5,3,0.3,70,0.0311377134478246,0.0576323611997232,0.057246956619531,93.8775510204082
1,0.5,4,0.3,70,-0.00221751252712957,0.00271128081519242,0.00273370045796409,93
1,0.5,5,0.3,70,-0.00922387342140303,0.00586094565716091,0.00583420789521904,98
1,0.5,1,0.3,80,-0.103320690857524,0.666578127933689,0.662664848988582,96.9387755102041
1,0.5,2,0.3,80,0.0128096282485399,2.6260922220269,2.65245266207175,NA
1,0.5,3,0.3,80,-0.0139421263618793,0.0906997370091951,0.0914195496178833,93
1,0.5,4,0.3,80,-0.00350057483828545,0.00235432490458356,0.00236572816200518,95
1,0.5,5,0.3,80,-0.00550829945432539,0.00582525617961355,0.00585344930983336,96
1,0.5,1,0.3,90,0.0942574488145006,0.923047755185509,0.923888429895815,95.7894736842105
1,0.5,2,0.3,90,-0.0433917942547766,2.35415209307885,2.37602954067697,NA
1,0.5,3,0.3,90,-0.00650643016185622,0.0666454586120339,0.0673116688613336,97.8947368421053
1,0.5,4,0.3,90,-0.00347408395299438,0.00313419729729524,0.00315366468483109,95
1,0.5,5,0.3,90,0.0010557316870688,0.00582585646111626,0.00588357766840523,96
1,0.5,1,0.3,100,-0.144148543630597,0.90881869225337,0.897009989517725,92
1,0.5,2,0.3,100,0.0767358428473624,2.9752573646165,2.99936260104951,NA
1,0.5,3,0.3,100,-0.0321737715629982,0.111122711927989,0.111246376776152,96.875
1,0.5,4,0.3,100,-0.00340518792146781,0.00388513168674119,0.0039126630120815,93
1,0.5,5,0.3,100,0.0125106966912555,0.00495129873848276,0.00484321334018401,99
1,0.5,1,0.5,1,-0.00378821297635033,0.00590992078864217,0.00595512144554341,95
1,0.5,2,0.5,1,-0.000371569687969346,0.141916213604168,0.143349571252661,95
1,0.5,3,0.5,1,0.0031248834605716,0.00700053013641098,0.00706137903006952,92
1,0.5,4,0.5,1,0.000762119554300311,0.000322137073001925,0.000324804289683715,97
1,0.5,5,0.5,1,0.00261037015430657,0.00623958863532063,0.00629573192220014,96
1,0.5,1,0.5,2,0.000965959584586409,0.00851702787610009,0.00860211595775862,98
1,0.5,2,0.5,2,0.0246548477921435,0.162406409405877,0.163432876652751,95
1,0.5,3,0.5,2,0.00371838756914487,0.00962732378921876,0.00971060341727716,90
1,0.5,4,0.5,2,-0.000398284933250607,0.00038621540800155,0.000389956340518683,95
1,0.5,5,0.5,2,-0.00151524608371618,0.00689359009630229,0.00696090315717987,93
1,0.5,1,0.5,5,-0.00309587542711074,0.030846945924425,0.0311488499795604,95
1,0.5,2,0.5,5,-0.054806185910787,0.0826931469326637,0.0805025863565206,100
1,0.5,3,0.5,5,0.00370963048611547,0.0062707689878514,0.00632020972677563,97
1,0.5,4,0.5,5,0.000384808423753872,0.00041108900011913,0.0004150918410062,95
1,0.5,5,0.5,5,0.0139450687009282,0.00653375823326446,0.00640332655776854,97
1,0.5,1,0.5,10,-0.0170721736840261,0.0691677012920006,0.0695719617956596,95
1,0.5,2,0.5,10,0.0105532911710989,0.249929764856167,0.252393840251126,93.8775510204082
1,0.5,3,0.5,10,0.00528744127535559,0.00690428266540623,0.00694578346481403,96
1,0.5,4,0.5,10,0.00194548055187532,0.000555628055031747,0.000557417333791941,92
1,0.5,5,0.5,10,0.0156767879484013,0.00639187869973792,0.00620819900945331,94
1,0.5,1,0.5,20,-0.0104611520917801,0.145867609403214,0.147230478484977,92
1,0.5,2,0.5,20,0.0397739502123168,0.365364037257529,0.367571466706017,93.8144329896907
1,0.5,3,0.5,20,0.000821258897319868,0.0119720952517457,0.0120923442278478,95
1,0.5,4,0.5,20,0.00134117153543465,0.000707026353333897,0.00071235112348125,94
1,0.5,5,0.5,20,-0.00539650997875105,0.00521471632862341,0.00523797374613399,98
1,0.5,1,0.5,30,-0.0119898151603606,0.181514099393793,0.183202367400215,96
1,0.5,2,0.5,30,-0.00733712601474368,0.585226777129566,0.591465125901856,94.6808510638298
1,0.5,3,0.5,30,-0.0225853854436022,0.0128573016329708,0.012471921209429,96
1,0.5,4,0.5,30,-0.00140212972850209,0.00094337637124401,0.000950919599463091,92
1,0.5,5,0.5,30,0.00444695096724137,0.00649957104787958,0.00654524815653993,96
1,0.5,1,0.5,40,0.0350992902512155,0.33500831503037,0.337147833186092,93
1,0.5,2,0.5,40,-0.0675057781231366,0.674002669773953,0.676567401818346,95.7894736842105
1,0.5,3,0.5,40,0.0208157342597849,0.0276738057621557,0.0275156676458401,94
1,0.5,4,0.5,40,0.00405694520017948,0.0010556336607555,0.00104967157211944,96
1,0.5,5,0.5,40,0.0116199568554834,0.00543813406357823,0.00535667744066155,98
1,0.5,1,0.5,50,-0.114446280261689,0.324539440292973,0.314587362855793,98
1,0.5,2,0.5,50,-0.0495707187930567,0.880387165800441,0.888258496811002,95.3488372093023
1,0.5,3,0.5,50,-3.00755582220703e-05,0.0233314011278684,0.0235670709326557,97
1,0.5,4,0.5,50,0.00303341268024397,0.000931025745146517,0.000931135507735204,98
1,0.5,5,0.5,50,-0.0055086361673682,0.00761457752265336,0.00766084085881709,91
1,0.5,1,0.5,60,-0.0831057295848175,0.389193358633535,0.386148279135061,97
1,0.5,2,0.5,60,-0.0474647566068199,2.0704288508919,2.09575162707578,89.4736842105263
1,0.5,3,0.5,60,-0.0142731818794603,0.0376442882916949,0.0378187520916472,96
1,0.5,4,0.5,60,0.00527025773807631,0.00164140795797358,0.0016299316579271,92
1,0.5,5,0.5,60,0.00966651999999341,0.00553748929947067,0.00549903807127313,98
1,0.5,1,0.5,70,-0.0189375619450279,0.495457564309064,0.500099932380447,94
1,0.5,2,0.5,70,-0.0999837736728134,1.78883522310015,1.80255631434366,96.0526315789474
1,0.5,3,0.5,70,-0.0327934005000029,0.0573489404945715,0.0568419529072908,92
1,0.5,4,0.5,70,-0.0013882984311183,0.00191470039540651,0.00193209396249764,94
1,0.5,5,0.5,70,-0.00722332681433786,0.00529462581144145,0.00529540339512598,97
1,0.5,1,0.5,80,-0.0350361416597117,0.404704309158316,0.407552300945371,98
1,0.5,2,0.5,80,-0.0745675177002501,3.08534618914838,3.11089482267919,NA
1,0.5,3,0.5,80,-0.0495990872963569,0.0537682469651705,0.0518264419237766,99
1,0.5,4,0.5,80,-0.00369568958470738,0.00196185262383446,0.00196787323467469,94
1,0.5,5,0.5,80,-0.0195986543661178,0.00684010425607645,0.00652120909405444,94
1,0.5,1,0.5,90,0.0884064222768303,0.808907934588576,0.809184079887663,95
1,0.5,2,0.5,90,-0.00713774085091176,2.33836778812865,2.36193620281231,NA
1,0.5,3,0.5,90,0.00490710469390074,0.0682883397735735,0.06896083417972,94.949494949495
1,0.5,4,0.5,90,0.00248610338184447,0.0023159699781078,0.00233312047281069,95
1,0.5,5,0.5,90,-0.00594517887699992,0.00507852123391158,0.00509411725457783,99
1,0.5,1,0.5,100,-0.132544916575237,0.677446076776409,0.66654335542068,94
1,0.5,2,0.5,100,-0.034682096484698,3.33093740764905,3.36336824225502,NA
1,0.5,3,0.5,100,-0.00735961501112002,0.0827881293037731,0.0835696619905669,94
1,0.5,4,0.5,100,0.00295864219092788,0.00338000441385326,0.00340530388913063,91
1,0.5,5,0.5,100,0.00215942696246198,0.00557751282010279,0.00562914110636019,99
1,0.5,1,0.7,1,0.00826442480660636,0.00670868847413094,0.00670746238055242,97
1,0.5,2,0.7,1,0.019933491258082,0.169975280269713,0.171401354864751,91.4893617021277
1,0.5,3,0.7,1,-0.00163135535256191,0.00649055070693989,0.00655342362288238,96
1,0.5,4,0.7,1,0.00406903613006442,0.000506679657374528,0.000495073335703797,92
1,0.5,5,0.7,1,-0.00753968234076359,0.00618177419602606,0.00618679533962266,95
1,0.5,1,0.7,2,0.00703068753790888,0.0139293238790995,0.0140200942543877,94
1,0.5,2,0.7,2,-0.0329269268377324,0.15013774246761,0.150606201206181,95.8762886597938
1,0.5,3,0.7,2,-0.000418557030040805,0.00831222323600967,0.00839600812729523,95
1,0.5,4,0.7,2,-0.000613096862157419,0.000466412861781316,0.000470744418200938,97
1,0.5,5,0.7,2,0.00809594123692784,0.00585261997019421,0.00584553101584083,97
1,0.5,1,0.7,5,0.0308359786874085,0.0383983858063207,0.037825786085566,91
1,0.5,2,0.7,5,0.0265102802379387,0.175693148782238,0.176757933155499,95
1,0.5,3,0.7,5,-0.000344674228445848,0.00909505499282838,0.00918680423485316,96
1,0.5,4,0.7,5,0.0021543106505535,0.000462732409629143,0.000462718540656621,95
1,0.5,5,0.7,5,-0.00374411662720599,0.00581411518176447,0.00585868360853166,97
1,0.5,1,0.7,10,0.0121710564516656,0.0826395606056787,0.0833246727177061,93
1,0.5,2,0.7,10,-0.0459296457560394,0.213985410922849,0.214204184921415,94.5652173913043
1,0.5,3,0.7,10,-0.00169646074770874,0.0126176035984186,0.0127421470902526,94
1,0.5,4,0.7,10,0.00257707927614433,0.000523980733768833,0.000522565046639697,94
1,0.5,5,0.7,10,0.00201499021636917,0.00564871717364273,0.0057016737253239,96
1,0.5,1,0.7,20,0.0167367595121513,0.152611460467506,0.1538700417662,93
1,0.5,2,0.7,20,-0.0813287909554287,0.324889751558587,0.321811772423875,94.5054945054945
1,0.5,3,0.7,20,0.0270622347975362,0.0166671974926814,0.0160957908489337,92
1,0.5,4,0.7,20,0.00502202336561829,0.000713145015380223,0.000694873026965058,94
1,0.5,5,0.7,20,-0.00250774137317471,0.00573638363216883,0.00578797461148899,98
1,0.5,1,0.7,30,-0.0279170842349024,0.247282966742376,0.248993538535553,94
1,0.5,2,0.7,30,-0.0863929679805724,0.658702519342173,0.658900407065983,95.3488372093023
1,0.5,3,0.7,30,0.0201631322211685,0.0211703039593661,0.0209734869276745,97
1,0.5,4,0.7,30,0.00115857180888579,0.000796864329744167,0.000803557617280629,95
1,0.5,5,0.7,30,0.00289988954090921,0.00581094398172928,0.00586114608321193,93
1,0.5,1,0.7,40,-0.0143466976310259,0.313628467381464,0.316588524897523,95
1,0.5,2,0.7,40,-0.13872236338882,0.904382058578877,0.895430468712775,95.4022988505747
1,0.5,3,0.7,40,0.021101818482095,0.0302786450425453,0.0301347053528222,95
1,0.5,4,0.7,40,0.0104516100809104,0.00113022664947528,0.00103130353150697,96
1,0.5,5,0.7,40,0.00688589424755608,0.00613134298368938,0.00614538125666753,96
1,0.5,1,0.7,50,0.0142023378843797,0.375565665586809,0.379155514328714,95
1,0.5,2,0.7,50,0.0203795678968728,1.13998400681467,1.15399360002735,91.25
1,0.5,3,0.7,50,-0.0352794848361614,0.034886873324703,0.0339820517923213,95
1,0.5,4,0.7,50,0.00119741643640049,0.00154019348200709,0.00155430270291407,91
1,0.5,5,0.7,50,0.00266617005731153,0.00656975406934432,0.00662893495613113,97
1,0.5,1,0.7,60,0.0684857264727319,0.557325675221279,0.558217556051293,93
1,0.5,2,0.7,60,-0.0796972073170415,1.59946782250447,1.61923283630034,96.7741935483871
1,0.5,3,0.7,60,0.00303037694420589,0.0463492160841406,0.0468177651976518,95.9183673469388
1,0.5,4,0.7,60,-0.0107517718488344,0.00195757160564849,0.00186057677551424,95
1,0.5,5,0.7,60,-0.00888147634109565,0.00638263915109289,0.00636743285767217,93
1,0.5,1,0.7,70,0.00383952883738678,0.49551289532733,0.500503185197613,93
1,0.5,2,0.7,70,-0.330615174108747,2.21180442745456,2.13534956588648,95.3846153846154
1,0.5,3,0.7,70,0.0321793236670403,0.0626547630961585,0.0622416709338287,98
1,0.5,4,0.7,70,0.00241969023109091,0.00153268583666409,0.00154225347055521,100
1,0.5,5,0.7,70,-8.03229603790062e-06,0.00480870123058397,0.00485727390511736,98
1,0.5,1,0.7,80,0.0861967369860364,0.718952079485936,0.718782632651741,92.9292929292929
1,0.5,2,0.7,80,0.0302894030606263,3.31610863190524,3.34867796360351,NA
1,0.5,3,0.7,80,0.0230973811631588,0.0824970440054232,0.0828085400918046,93.8775510204082
1,0.5,4,0.7,80,-0.00448431807287969,0.00254435975152301,0.00254974812418612,94
1,0.5,5,0.7,80,-0.00195225994554955,0.00609591667737613,0.00615364177624357,96
1,0.5,1,0.7,90,0.0754040635547088,0.83294611299701,0.835701772239268,92.9292929292929
1,0.5,2,0.7,90,-0.0353519498470227,2.8548732645193,2.88244798400133,NA
1,0.5,3,0.7,90,0.0236711586782216,0.111367077391106,0.111960990654998,91.7525773195876
1,0.5,4,0.7,90,-0.000506251569139562,0.00281663565472899,0.00284482764048256,97
1,0.5,5,0.7,90,-0.0010392121607912,0.00575141308010676,0.00580841729110265,96
1,0.5,1,0.7,100,-0.0519420299623053,0.853907102692129,0.860075889967769,93.8144329896907
1,0.5,2,0.7,100,-0.190099265280936,2.7611549374427,2.75254263311349,NA
1,0.5,3,0.7,100,0.0277050357375148,0.0921674948146434,0.0923722654456969,96.8421052631579
1,0.5,4,0.7,100,-0.00685035790018011,0.0024005426613449,0.00237738914947913,96
1,0.5,5,0.7,100,-0.0150000119846922,0.00746312054969468,0.00731123251530684,94
1,1,1,0.3,1,-0.00859292000578897,0.0100858127983941,0.0101131055799679,95
1,1,2,0.3,1,0.0565458856057022,0.209450312725155,0.208401342999829,94.8453608247423
1,1,3,0.3,1,0.00125959056402196,0.0108020631929365,0.0109095723480278,94
1,1,4,0.3,1,0.00159762890670965,0.000561076423209192,0.000564165661702664,94
1,1,5,0.3,1,0.0126180260958883,0.00705789262545331,0.00696836165949171,96
1,1,1,0.3,2,-0.0165571050299187,0.0120611563120471,0.011906079378864,98
1,1,2,0.3,2,-0.0281481460515314,0.210576063086943,0.211946463981019,95.9183673469388
1,1,3,0.3,2,-0.0125477620159422,0.0149797266710577,0.0149720003428777,88
1,1,4,0.3,2,-0.0013203023712188,0.000672262942519691,0.000677292670877015,94
1,1,5,0.3,2,-0.00974634665063453,0.00774690575537065,0.00772920654781447,97
1,1,1,0.3,5,0.00502305703990613,0.0676672185732518,0.0683252398699249,91
1,1,2,0.3,5,0.0254633896806875,0.241569157682905,0.243456781610652,92.7083333333333
1,1,3,0.3,5,-0.00876090699890783,0.00987237326113561,0.00989456542393141,97
1,1,4,0.3,5,-0.00120403225113843,0.000664314692798795,0.000669560605188902,94
1,1,5,0.3,5,-0.00766538174620635,0.0082179090167446,0.00824156660548438,97
1,1,1,0.3,10,0.0149511151564484,0.0967874285988317,0.0975392856105154,94
1,1,2,0.3,10,0.0287006183858624,0.400983763119228,0.404462833726976,94.6808510638298
1,1,3,0.3,10,-0.0107113344183675,0.0130232927804054,0.0130389495912962,95
1,1,4,0.3,10,-0.00147375301307733,0.000731997565916203,0.000737197593911766,96
1,1,5,0.3,10,0.00267651979595334,0.00811912308881354,0.00819389831373274,96
1,1,1,0.3,20,0.0170338609691248,0.234074322897116,0.236145626745051,90
1,1,2,0.3,20,0.00438353376385934,0.638545478965064,0.645392137398921,93.6170212765958
1,1,3,0.3,20,-0.00437051920855293,0.0212899877253828,0.0214857437244752,96
1,1,4,0.3,20,0.00383622345416324,0.000921492697366027,0.000915935441389652,97
1,1,5,0.3,20,0.00127590415713493,0.00795210655681197,0.00803078649029674,96
1,1,1,0.3,30,-0.0392241919454091,0.343591496596858,0.345508039760694,94
1,1,2,0.3,30,-0.0161123004533999,0.957140386659718,0.96884179018924,97.5308641975309
1,1,3,0.3,30,0.00232151504655048,0.0277234195327371,0.0279980102026522,94
1,1,4,0.3,30,-0.00265741850471903,0.00115082147992234,0.00115531273415467,99
1,1,5,0.3,30,0.00775328583430792,0.00820577686472342,0.00822794285201509,96
1,1,1,0.3,40,-0.0375509400533566,0.374835252532182,0.377197150942718,97
1,1,2,0.3,40,0.238561820801292,1.00067681308611,0.956183032199217,90.9090909090909
1,1,3,0.3,40,-0.00978266572999457,0.0368382758308358,0.0371213647179484,95.9183673469388
1,1,4,0.3,40,-0.000835215258923413,0.0015921958759791,0.00160757403176804,95
1,1,5,0.3,40,0.00077931044700554,0.00773621237426138,0.00781374247423088,98
1,1,1,0.3,50,-0.100272028869207,0.624796118687887,0.620951150418525,92
1,1,2,0.3,50,0.156972805168633,1.21342442184522,1.20484860839464,94.6666666666667
1,1,3,0.3,50,0.00359104087310509,0.0382102366244809,0.0385911280710618,96.9387755102041
1,1,4,0.3,50,-0.00118294273342247,0.00183291981472848,0.00185002066789689,94
1,1,5,0.3,50,-0.00362371939360366,0.0102597662482302,0.0103501362686734,92
1,1,1,0.3,60,0.164087435093994,0.607653553301371,0.586594815096611,93
1,1,2,0.3,60,0.201627598155999,2.74065345394665,2.74655148570519,88.135593220339
1,1,3,0.3,60,0.0322865131731514,0.0721015349845175,0.0717768849006439,95
1,1,4,0.3,60,-0.001014477306211,0.00217668365279355,0.00219763079655428,95
1,1,5,0.3,60,0.00628406231910285,0.00869224324300511,0.00874015535734822,96
1,1,1,0.3,70,-0.0686775077476474,0.718822317406201,0.721392510369812,94.949494949495
1,1,2,0.3,70,-0.350265135717186,2.1754815933334,2.08818896127639,94.9152542372881
1,1,3,0.3,70,-0.000930703199072873,0.0558608871194948,0.0564358974152877,98.9795918367347
1,1,4,0.3,70,0.00349826248821132,0.00274576902073152,0.00276114260635868,94
1,1,5,0.3,70,-0.0102997257511126,0.00910798989357624,0.00909283388184657,96
1,1,1,0.3,80,0.238401003816789,1.22691281872847,1.1821404376345,94.8979591836735
1,1,2,0.3,80,-0.0612494661256838,3.76231547994384,3.79652927559915,NA
1,1,3,0.3,80,0.0323116356777663,0.106917589879597,0.106965027956531,96.9387755102041
1,1,4,0.3,80,0.0085295159407475,0.00311645934330971,0.00307445121325884,96
1,1,5,0.3,80,0.0107187465198276,0.00715457986949242,0.00711079630559203,95
1,1,1,0.3,90,0.0580757543817178,0.871981570212063,0.877472131832047,98.989898989899
1,1,2,0.3,90,0.123163976340574,3.8068862703529,3.83001707604533,NA
1,1,3,0.3,90,-0.0342303067726433,0.132877327818599,0.133063403751044,90.8163265306122
1,1,4,0.3,90,-0.00748983630119664,0.00382227312365844,0.00380421765236335,93
1,1,5,0.3,90,-0.00435603402996361,0.00982075353928022,0.00990078637051517,94
1,1,1,0.3,100,-0.0124639900277866,1.15163264586244,1.16322706312947,93.9393939393939
1,1,2,0.3,100,0.0234654901716004,3.22049199934415,3.25246603041935,NA
1,1,3,0.3,100,0.0264499795003352,0.15521572287577,0.156214100816907,96.7391304347826
1,1,4,0.3,100,0.000589539092046836,0.00382896300553117,0.00386728833251527,97
1,1,5,0.3,100,-0.00355621693276383,0.00921247019434866,0.00929275102573312,97
1,1,1,0.5,1,-0.00993506253911494,0.00779196978943115,0.00777097406239902,97
1,1,2,0.5,1,-0.0349406374212584,0.240829733302068,0.242029176927944,92
1,1,3,0.5,1,0.00373971063119812,0.0077513952200719,0.00781556543885535,94
1,1,4,0.5,1,0.00651059321393483,0.000622614818340618,0.000586087873074023,93
1,1,5,0.5,1,0.00313543077497124,0.00752341644135135,0.00758948031839062,96
1,1,1,0.5,2,0.0325509495794514,0.0226498523570438,0.0218083717560807,91
1,1,2,0.5,2,0.00766961785016858,0.160671872818772,0.162251958452037,94.949494949495
1,1,3,0.5,2,0.0169952077980146,0.00639768439125705,0.0061705528314741,98
1,1,4,0.5,2,-0.00108111517876546,0.000607971563247266,0.00061293207395708,97
1,1,5,0.5,2,-0.00481686739640379,0.00804440316177976,0.00810222318208608,92
1,1,1,0.5,5,-0.0174592328039301,0.0523670672878562,0.0525881237149034,88
1,1,2,0.5,5,-0.0369454028806639,0.193160567058804,0.193732933600797,94
1,1,3,0.5,5,0.00248530188985591,0.00850320034663343,0.00858285214257547,96
1,1,4,0.5,5,6.75836809955041e-05,0.000401619374297634,0.000405671521963331,98
1,1,5,0.5,5,0.00226997382817309,0.0050217106656548,0.00506723018633759,100
1,1,1,0.5,10,-0.0257979491111192,0.0952870671074873,0.0955773059890378,95
1,1,2,0.5,10,0.0219037747817426,0.287716615200208,0.290138222071231,96
1,1,3,0.5,10,0.0115987853479213,0.0114789744910873,0.0114590329995355,93
1,1,4,0.5,10,-0.00210451251476213,0.000685774434313559,0.000688227738776534,94
1,1,5,0.5,10,-0.00690365534421995,0.0073466375802448,0.00737270416478083,97
1,1,1,0.5,20,0.00489376899337237,0.162375249882177,0.163991213037592,95
1,1,2,0.5,20,0.0713207145362719,0.510568271985841,0.510692778464535,93.8775510204082
1,1,3,0.5,20,-0.00169132722919971,0.0140077079635392,0.0141463104805485,96
1,1,4,0.5,20,0.00522991111938826,0.000854554973572108,0.000835558589146876,93
1,1,5,0.5,20,-0.00213916512203185,0.00570515839969625,0.00575816401240094,98
1,1,1,0.5,30,0.00317064560120587,0.245522858291454,0.247992732624167,94
1,1,2,0.5,30,0.00299325809212297,0.951134690050341,0.961352888848339,96.8085106382979
1,1,3,0.5,30,0.0377359187420795,0.0213899813148559,0.0201676583348961,95
1,1,4,0.5,30,-0.00709069676919267,0.000869530000024661,0.00082752729227477,98
1,1,5,0.5,30,-0.0134972358137121,0.00721817117919439,0.0071070664692762,97
1,1,1,0.5,40,0.0147924801743909,0.302267027517967,0.305099202068947,98
1,1,2,0.5,40,-0.00777760253263027,0.941003326748758,0.951282866808565,96.7391304347826
1,1,3,0.5,40,0.0369271149285225,0.0286804148831129,0.0275927303698673,95
1,1,4,0.5,40,0.00231906208061707,0.00114812132866894,0.00115428614114665,95
1,1,5,0.5,40,0.0056000574174561,0.00931544168565475,0.00937785963896561,96
1,1,1,0.5,50,-0.050141785988808,0.41065241253898,0.412260822057407,95
1,1,2,0.5,50,0.0611932379112184,1.26034217272313,1.27104121047611,97.7272727272727
1,1,3,0.5,50,0.00252586642643487,0.0366665911247227,0.0370305162863824,96
1,1,4,0.5,50,0.00814648272910058,0.00143078566507548,0.00137820250931308,93
1,1,5,0.5,50,-0.000878172779254718,0.00952306174260803,0.00961847530826041,94
1,1,1,0.5,60,-0.052502167624365,0.727415532507642,0.731978843335742,91
1,1,2,0.5,60,0.15432194097891,2.94252523262812,2.95711404972853,98.7012987012987
1,1,3,0.5,60,0.0324475813315466,0.0497472550329585,0.0491862722209002,95
1,1,4,0.5,60,0.00241270420783609,0.00169011673837297,0.00170130868361461,96
1,1,5,0.5,60,-0.000827030674602547,0.0106859876772365,0.0107932360580806,92
1,1,1,0.5,70,0.108505466005738,0.615038284304589,0.609358432476229,97
1,1,2,0.5,70,0.0634241439787064,2.65582154991493,2.68413793919105,93.9759036144578
1,1,3,0.5,70,-0.0170090267364242,0.0563817155750811,0.0566647801007298,95.959595959596
1,1,4,0.5,70,0.0049356347176198,0.00200863383974067,0.00200431651482313,97
1,1,5,0.5,70,-0.00442557162207389,0.00920661240377343,0.00927982496928416,95
1,1,1,0.5,80,-0.0596346987452436,1.1805020417908,1.18883408534986,92
1,1,2,0.5,80,-0.0596513016919323,3.72821136105238,3.76227584167559,NA
1,1,3,0.5,80,-0.0160507705435229,0.0889078212768349,0.0895456505472667,95
1,1,4,0.5,80,-0.00340601049662412,0.00273664584223459,0.0027525706411429,95
1,1,5,0.5,80,0.0107443288126372,0.00935288477360631,0.00933075168886086,93
1,1,1,0.5,90,-0.022967551436095,0.660727541933451,0.666868720721698,99
1,1,2,0.5,90,-0.0337880242171024,4.99307202041416,5.04235392912491,NA
1,1,3,0.5,90,-0.0618322824074878,0.0940414327140161,0.0911387954598304,97.979797979798
1,1,4,0.5,90,-0.00995285721647177,0.00282289991890833,0.00275135409306753,96
1,1,5,0.5,90,0.00127041508586629,0.00782720464921791,0.00790463706538133,95
1,1,1,0.5,100,0.0225309868351757,1.00426460664623,1.01389592048329,94
1,1,2,0.5,100,-0.205109620767888,4.26482350593578,4.26540762566084,NA
1,1,3,0.5,100,-0.011496896123941,0.0979479704926248,0.0988038301738789,97
1,1,4,0.5,100,-0.00869421756632564,0.00409172146576409,0.00405669903704393,95
1,1,5,0.5,100,0.0174508698134127,0.00902896185313167,0.00881255454129999,94
1,1,1,0.7,1,-0.00284738460583591,0.00953528081546033,0.00962340728925938,96
1,1,2,0.7,1,-0.00749350074476803,0.183308790681849,0.185181613266631,98.9583333333333
1,1,3,0.7,1,-7.25995182268308e-05,0.0115157887635077,0.0116321045381997,94
1,1,4,0.7,1,-0.00177246121664297,0.000632533301949349,0.000635749174934187,94
1,1,5,0.7,1,0.0153040866026485,0.00893195564206972,0.00878559654073571,93
1,1,1,0.7,2,-0.00541120947548347,0.017137474614442,0.0172810034610651,97
1,1,2,0.7,2,-0.0656313676912519,0.245957643111427,0.244115984713815,92.9292929292929
1,1,3,0.7,2,-0.00629196907809071,0.00872007709351683,0.00876816991781532,96
1,1,4,0.7,2,-0.00106032443235559,0.000689437102962201,0.00069526546975793,91
1,1,5,0.7,2,0.0153356828840515,0.00975084668975747,0.00961178133357301,93
1,1,1,0.7,5,0.0329048088139308,0.0387771908644969,0.0380752165872884,97
1,1,2,0.7,5,0.0206900713581395,0.225494719309386,0.227411084425921,93.8144329896907
1,1,3,0.7,5,0.00717049478915044,0.00971411933864219,0.00976030640719288,100
1,1,4,0.7,5,0.00357230935147544,0.000641896404701732,0.000635489909696054,98
1,1,5,0.7,5,-0.00854385246736545,0.0105576804056866,0.0105905888794975,92
1,1,1,0.7,10,-0.00837304557113971,0.0856359073461577,0.0864301004586074,99
1,1,2,0.7,10,-0.0315842732857007,0.365981007947833,0.368994248679714,96.7391304347826
1,1,3,0.7,10,-0.0102944615424137,0.0141179540885807,0.0141535132829621,98
1,1,4,0.7,10,-0.000493511304218635,0.000654530291405529,0.000660895694947613,95
1,1,5,0.7,10,-0.00147776198988439,0.00679821405672315,0.00686467704669132,97
1,1,1,0.7,20,-0.015517853961898,0.240930288726574,0.243120691853526,93
1,1,2,0.7,20,0.114063508896469,0.424672164265708,0.41613626368441,96.7741935483871
1,1,3,0.7,20,0.0026486381353093,0.0220907806095664,0.0223068336622168,97
